,age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
22006,40,0.0,2140.0,3.0,0,0
22007,44,5166.0,5356.0,0.7896281800391389,0,0
22008,43,550.0,0.0,1.0,0,0
22009,46,12200.0,0.144906,3.0,0,0
22010,62,2524.0,0.725149,0.0,0,30
22011,64,8875.0,0.262393,2.0,0,0
22012,81,5166.0,17.0,0.7896281800391389,0,0
22013,31,2000.0,0.037981,0.0,0,0
22014,40,7300.0,0.345158,2.0,0,0
22015,56,14000.0,0.010714,0.0,0,90
22016,29,734.0,1.293878,0.0,0,0
22017,45,4166.0,0.657067,1.0,0,0
22018,74,3333.0,0.003599,0.0,0,0
22019,46,9678.0,0.34828,3.0,0,0
22020,61,5166.0,1960.0,0.7896281800391389,0,60
22021,50,2076.0,0.752528,0.0,0,0
22022,33,5000.0,0.323535,0.0,0,0
22023,63,6500.0,0.036148,0.0,0,0
22024,58,5166.0,1351.0,0.0,0,0
22025,48,4800.0,0.072485,0.0,0,30
22026,66,5166.0,4389.0,0.0,0,0
22027,62,5166.0,607.0,0.0,0,0
22028,31,6000.0,0.165472,0.0,0,0
22029,27,5166.0,25.0,0.7896281800391389,0,180
22030,55,3350.0,0.363474,0.0,0,90
22031,70,2700.0,0.503887,0.0,0,0
22032,45,7209.0,0.234258,1.0,0,0
22033,95,5166.0,0.0,0.7896281800391389,0,0
22034,39,12500.0,0.311975,3.0,0,0
22035,71,10000.0,0.707429,0.0,0,0
22036,41,8500.0,0.309375,0.0,0,0
22037,31,4751.0,0.108375,0.0,0,120
22038,46,4160.0,0.109589,1.0,0,0
22039,83,5166.0,169.0,0.0,0,0
22040,45,4555.0,0.402766,3.0,0,0
22041,67,1950.0,0.583803,0.0,0,0
22042,63,3750.0,0.43855,0.0,0,0
22043,43,6435.0,0.5766,1.0,0,0
22044,25,3600.0,0.02416,0.0,0,0
22045,69,5331.0,0.424981,0.0,0,180
22046,29,1208.0,0.239041,0.0,0,0
22047,29,2786.0,0.0,1.0,0,0
22048,60,3505.0,0.015687,0.0,0,0
22049,56,5166.0,2016.0,0.0,0,0
22050,59,2242.0,0.595185,0.0,0,0
22051,39,18100.0,0.0811,1.0,0,30
22052,53,7000.0,0.579631,2.0,0,0
22053,66,3000.0,0.011663,0.0,0,0
22054,24,5166.0,0.0,0.0,0,0
22055,52,5166.0,105.0,0.0,0,0
22056,50,5000.0,0.208558,2.0,0,0
22057,59,5166.0,1458.0,0.0,0,0
22058,38,7278.0,0.459404,4.0,0,0
22059,57,5500.0,0.546628,0.0,0,0
22060,35,5166.0,921.0,0.0,0,0
22061,33,4982.0,0.332932,3.0,0,0
22062,38,10104.0,0.347155,3.0,0,0
22063,53,2000.0,0.857571,1.0,0,0
22064,48,2950.0,1.464927,3.0,0,300
22065,26,2000.0,0.158421,0.0,0,60
22066,63,5000.0,0.020596,3.0,0,120
22067,40,6907.0,0.523741,1.0,0,0
22068,62,10000.0,0.605239,0.0,0,0
22069,26,3500.0,0.111968,0.0,0,0
22070,24,5166.0,38.0,0.7896281800391389,0,0
22071,79,5975.0,0.004685,0.0,0,0
22072,64,2600.0,0.089965,0.0,0,0
22073,57,9416.0,0.916322,2.0,0,0
22074,61,5166.0,1504.0,0.0,0,0
22075,56,7500.0,0.558592,0.0,0,0
22076,60,10377.0,0.129119,0.0,0,0
22077,55,5166.0,1297.0,0.7896281800391389,0,0
22078,38,3264.0,0.761409,0.0,0,0
22079,58,14583.0,0.060409,2.0,0,0
22080,40,3050.0,0.457883,2.0,0,0
22081,79,3676.0,0.00136,1.0,0,0
22082,35,5166.0,1163.0,1.0,0,0
22083,41,3716.0,0.121334,1.0,0,0
22084,57,5833.0,0.0,2.0,0,0
22085,58,3492.0,0.146579,1.0,0,0
22086,49,5000.0,0.0012,1.0,0,0
22087,32,4100.0,0.541331,1.0,0,30
22088,35,4500.0,0.512775,0.0,0,0
22089,60,9583.0,0.010956,1.0,0,0
22090,76,4600.0,0.443599,0.0,0,0
22091,50,6290.0,0.371006,1.0,0,0
22092,30,4300.0,0.763078,0.0,0,0
22093,62,2000.0,0.341329,1.0,0,0
22094,33,9000.0,0.32252,1.0,0,210
22095,72,2700.0,0.0,1.0,0,0
22096,78,10000.0,0.043996,0.0,0,0
22097,32,1400.0,4.884368,1.0,0,0
22098,58,5166.0,2770.0,0.0,0,0
22099,39,5166.0,7.0,0.0,0,0
22100,49,3150.0,0.635036,2.0,0,0
22101,61,0.0,3974.0,0.0,0,0
22102,64,6503.0,0.900215,0.0,0,30
22103,59,15200.0,0.015394,2.0,0,0
22104,54,5609.0,0.003387,0.0,0,0
22105,61,5000.0,0.860028,0.0,0,0
22106,41,5166.0,1544.0,0.0,0,0
22107,73,4882.0,0.249437,0.0,0,0
22108,62,5166.0,3475.0,0.0,0,0
22109,50,4500.0,0.357476,2.0,0,0
22110,31,2300.0,0.422425,3.0,0,0
22111,61,5166.0,3068.0,0.0,0,60
22112,35,1000.0,0.024975,0.0,0,0
22113,89,6666.0,0.130343,0.0,0,0
22114,33,4166.0,0.065755,3.0,0,0
22115,33,3150.0,0.012377,1.0,0,90
22116,37,2300.0,0.002173,0.0,0,0
22117,36,10077.0,0.33072,0.0,0,0
22118,66,5166.0,2527.0,0.0,0,0
22119,38,3512.0,0.460006,1.0,0,0
22120,42,5166.0,2082.0,0.0,0,0
22121,48,2633.0,0.319666,4.0,0,90
22122,45,3500.0,0.759212,1.0,0,0
22123,54,5166.0,2578.0,0.0,0,0
22124,51,4045.0,0.330697,0.0,0,0
22125,59,5166.0,755.0,0.0,0,0
22126,62,5166.0,1799.0,2.0,0,0
22127,50,5166.0,1515.0,3.0,0,60
22128,61,11841.0,0.591539,0.0,0,0
22129,56,4000.0,0.43939,0.0,0,0
22130,80,2900.0,0.200276,0.0,0,0
22131,64,3625.0,0.413403,0.0,0,0
22132,29,9650.0,0.262874,0.0,0,30
22133,56,5500.0,0.016906,2.0,0,0
22134,45,5461.0,0.067558,0.0,0,0
22135,64,3914.0,0.014049,0.0,0,0
22136,73,2500.0,0.166333,0.0,0,0
22137,80,7500.0,0.265165,0.0,0,0
22138,24,2200.0,0.044071,0.0,0,90
22139,46,3573.0,0.008674,0.0,0,30
22140,53,4000.0,0.324419,0.0,0,0
22141,70,5166.0,456.0,0.0,0,0
22142,59,8000.0,0.249219,2.0,0,0
22143,54,8750.0,0.110159,4.0,0,0
22144,71,5166.0,1484.0,0.0,0,0
22145,49,3361.0,0.546401,3.0,0,30
22146,31,5166.0,68.0,0.0,0,0
22147,59,5166.0,0.0,0.0,0,0
22148,48,10350.0,0.320452,0.0,0,0
22149,47,5166.0,250.0,0.7896281800391389,0,0
22150,39,5313.0,0.109898,4.0,0,0
22151,68,5570.0,0.371926,0.0,0,0
22152,64,8068.0,0.009667,2.0,0,0
22153,38,5681.0,0.358853,1.0,0,0
22154,48,11440.0,0.055764,2.0,0,0
22155,50,5166.0,4733.0,0.0,0,0
22156,43,7083.0,0.357284,2.0,0,30
22157,79,3250.0,0.800369,0.0,0,30
22158,47,7250.0,0.273755,0.0,0,0
22159,54,200.0,2.298507,1.0,0,0
22160,47,4145.0,0.31042,2.0,0,0
22161,49,11641.0,1.889194,2.0,0,60
22162,54,2500.0,1.290284,0.0,0,60
22163,39,19500.0,0.097123,3.0,0,0
22164,44,5000.0,0.828834,2.0,0,0
22165,65,8000.0,0.268216,0.0,0,0
22166,53,15928.0,0.249984,0.0,0,0
22167,59,4533.0,0.359727,0.0,0,0
22168,59,13433.0,0.375093,1.0,0,30
22169,46,5166.0,130.0,0.0,0,0
22170,53,5166.0,2846.0,0.0,0,0
22171,56,11736.0,0.08716,1.0,0,0
22172,56,11566.0,0.859428,4.0,0,0
22173,38,6666.0,0.465577,1.0,0,0
22174,49,3000.0,0.713096,1.0,0,0
22175,38,5348.0,0.641615,0.0,0,0
22176,40,3100.0,0.610126,0.0,0,0
22177,67,2751.0,1.002907,0.0,0,30
22178,68,11055.0,0.501809,0.0,0,0
22179,62,5166.0,1353.0,0.0,0,0
22180,24,1000.0,0.027972,0.0,0,0
22181,59,5166.0,1792.0,0.0,0,0
22182,24,1650.0,0.15748,0.0,0,0
22183,64,15667.0,0.121458,0.0,0,0
22184,40,3895.0,1.696869,3.0,0,0
22185,45,4961.0,0.11971,0.0,0,0
22186,37,3750.0,0.246601,0.0,0,0
22187,51,7760.0,0.653653,0.0,0,0
22188,32,4015.0,0.442729,1.0,0,0
22189,88,9921.0,0.004334,0.0,0,0
22190,51,7500.0,0.291961,2.0,0,0
22191,62,3500.0,3.876321,0.0,0,0
22192,58,10714.0,0.208773,1.0,0,0
22193,69,8083.0,0.256556,1.0,0,0
22194,67,2050.0,0.208191,0.0,0,30
22195,63,13333.0,0.167242,0.0,0,0
22196,82,5166.0,37.0,0.0,0,0
22197,40,5166.0,2381.0,0.0,0,0
22198,45,5000.0,0.419916,2.0,0,0
22199,27,5166.0,304.0,0.0,0,0
22200,60,8892.0,0.25402,0.0,0,0
22201,32,2500.0,0.417433,3.0,0,0
22202,69,6641.0,0.156579,0.0,0,0
22203,55,8842.0,0.116702,1.0,0,30
22204,43,8000.0,0.327834,4.0,0,240
22205,68,5166.0,0.0,0.7896281800391389,0,0
22206,65,5166.0,1900.0,0.7896281800391389,0,0
22207,54,7668.0,0.376581,0.0,0,0
22208,68,5166.0,2078.0,1.0,0,0
22209,56,5698.0,0.161256,0.0,0,0
22210,62,3000.0,0.284905,0.0,0,0
22211,56,5833.0,0.048509,3.0,0,0
22212,51,5385.0,0.69495,3.0,0,0
22213,53,6900.0,0.809448,0.0,0,0
22214,36,5166.0,407.0,0.0,0,0
22215,62,3153.0,0.024096,0.0,0,0
22216,37,4690.0,0.0,0.0,0,0
22217,50,4584.0,0.444275,0.0,0,30
22218,62,2700.0,0.208812,1.0,0,0
22219,37,6300.0,0.096969,0.0,0,0
22220,41,8400.0,0.082371,3.0,0,0
22221,50,7500.0,0.509265,0.0,0,30
22222,75,3000.0,0.013662,0.0,0,0
22223,73,11250.0,0.082482,1.0,0,0
22224,62,6521.0,0.0,1.0,0,0
22225,31,3520.0,0.701505,2.0,0,0
22226,34,9600.0,0.345485,0.0,0,0
22227,58,10000.0,0.378962,2.0,0,0
22228,71,3833.0,0.137976,0.0,0,0
22229,57,10407.0,0.480976,4.0,0,0
22230,28,4833.0,0.296649,0.0,0,0
22231,89,5166.0,22.0,0.7896281800391389,0,0
22232,32,8335.0,0.285269,1.0,0,0
22233,87,4166.0,0.291097,1.0,0,0
22234,41,10800.0,0.366262,0.0,0,0
22235,46,5166.0,1961.0,0.0,0,0
22236,55,2625.0,0.317212,0.0,0,0
22237,68,6000.0,0.135477,0.0,0,0
22238,31,7000.0,0.106842,2.0,0,0
22239,44,3773.0,0.237679,1.0,0,0
22240,56,3833.0,0.006781,0.0,0,0
22241,40,5166.0,3026.0,0.0,0,0
22242,37,5090.0,0.599686,3.0,0,0
22243,36,19300.0,0.362935,0.0,0,30
22244,53,5166.0,2754.0,0.0,0,30
22245,33,8441.0,0.434613,0.0,0,0
22246,61,7500.0,0.458606,3.0,0,0
22247,35,5166.0,557.0,3.0,0,0
22248,34,7500.0,0.262765,0.0,0,0
22250,44,10800.0,0.471808,0.0,0,0
22251,80,5166.0,122.0,0.0,0,60
22253,72,4730.0,0.263581,0.0,0,0
22254,28,5166.0,170.0,0.0,0,0
22255,44,3222.0,0.182128,0.0,0,0
22256,71,5166.0,1552.0,0.0,0,0
22257,51,3600.0,0.300194,0.0,0,0
22258,34,5166.0,871.0,0.0,0,0
22259,33,2875.0,0.215577,0.0,0,0
22260,31,3500.0,0.143102,0.0,0,0
22261,30,7000.0,0.328382,0.0,0,0
22262,40,4187.0,0.715616,1.0,0,0
22263,33,5166.0,234.0,0.0,0,0
22264,34,5166.0,1422.0,0.0,0,0
22265,74,3300.0,0.002726,0.0,0,0
22266,68,1500.0,0.714857,0.0,0,0
22267,47,5166.0,1859.0,0.0,0,0
22268,66,10725.0,0.388402,0.0,0,0
22269,63,5200.0,0.000577,0.0,0,0
22270,55,6859.0,0.425802,2.0,0,30
22271,44,13380.0,0.506689,0.0,0,0
22272,48,8750.0,0.233002,1.0,0,0
22273,47,5200.0,0.46318,2.0,0,0
22274,33,5166.0,3772.0,1.0,0,0
22275,31,2784.0,0.391023,1.0,0,0
22276,33,12000.0,0.259562,2.0,0,30
22277,66,4167.0,0.444578,1.0,0,0
22278,51,8416.0,0.301533,0.0,0,0
22279,33,3914.0,0.783397,0.0,0,90
22280,30,2500.0,0.190324,0.0,0,0
22281,70,8500.0,0.229032,0.0,0,0
22282,58,4166.0,0.050636,0.0,0,0
22283,56,8000.0,0.446444,1.0,0,0
22284,48,5850.0,0.343531,2.0,0,0
22285,55,10200.0,0.072346,0.0,0,0
22286,32,8166.0,0.404922,0.0,0,0
22287,30,10000.0,0.109689,0.0,0,270
22288,45,5166.0,0.0,2.0,0,0
22289,69,1953.0,0.410952,1.0,0,0
22290,66,5166.0,177.0,0.0,0,0
22291,68,2637.0,0.384003,0.0,0,0
22292,31,2454.0,0.21833,0.0,0,0
22293,36,3000.0,0.013329,0.0,0,0
22294,63,5166.0,2857.0,0.7896281800391389,0,0
22295,50,10980.0,0.015117,4.0,0,0
22296,54,5425.0,0.167895,1.0,0,0
22297,59,5166.0,4223.0,0.0,0,0
22298,52,6600.0,0.454174,2.0,0,0
22299,64,8416.0,0.148509,2.0,0,0
22300,41,3120.0,0.418776,0.0,0,0
22301,79,5179.0,0.002896,0.0,0,0
22302,41,5125.0,0.788919,2.0,0,0
22303,29,5175.0,0.270866,1.0,0,0
22304,34,3500.0,0.48072,0.0,0,0
22305,44,7000.0,0.382231,1.0,0,30
22306,53,7500.0,0.465405,0.0,0,0
22307,42,10666.0,0.283397,3.0,0,0
22308,49,7000.0,0.184259,3.0,0,60
22309,59,8000.0,0.150606,0.0,0,0
22310,58,11533.0,0.322265,2.0,0,0
22311,58,3172.0,1.629373,1.0,0,60
22312,33,3083.0,0.428016,1.0,0,0
22313,63,4800.0,0.163924,0.0,0,0
22314,44,4550.0,0.325862,2.0,0,150
22315,41,6000.0,0.270455,2.0,0,0
22316,75,10500.0,0.019903,0.0,0,0
22317,24,2666.0,0.150356,0.0,0,0
22318,57,4532.0,0.183543,1.0,0,30
22319,53,5000.0,0.280344,3.0,0,0
22320,55,8000.0,0.158605,0.0,0,0
22321,49,3160.0,1.287884,0.0,0,0
22322,61,2542.0,0.639402,0.0,0,0
22323,62,1100.0,0.384196,0.0,0,0
22324,52,12000.0,0.308891,0.0,0,0
22325,52,4000.0,0.339415,0.0,0,0
22326,32,5166.0,0.0,0.0,0,0
22327,56,5800.0,0.5799,0.0,0,0
22328,42,2400.0,0.628072,3.0,0,0
22329,74,3678.0,0.13944,0.0,0,0
22330,60,5166.0,1192.0,0.0,0,90
22331,54,3100.0,0.371171,0.0,0,0
22332,57,2900.0,1.364702,2.0,0,0
22333,43,6916.0,0.493277,2.0,0,0
22334,32,10500.0,0.0,0.0,0,0
22335,59,7816.0,0.356147,1.0,0,0
22336,37,3000.0,0.852716,0.0,0,0
22337,59,5166.0,2581.0,0.0,0,0
22338,30,8100.0,0.238242,2.0,0,210
22339,84,3500.0,0.202514,0.0,0,0
22340,24,1160.0,0.281654,0.0,0,0
22341,51,15400.0,0.198494,1.0,0,0
22342,34,4978.0,0.429002,0.0,0,0
22343,68,5166.0,681.0,0.0,0,0
22344,74,4780.0,0.724325,0.0,0,0
22345,35,3900.0,0.574212,3.0,0,0
22346,43,8000.0,0.368704,2.0,0,0
22347,31,3983.0,0.158133,0.0,0,0
22348,80,5166.0,22.0,0.0,0,0
22349,23,1545.0,0.065977,0.0,0,0
22350,38,5416.0,0.045782,0.0,0,0
22351,50,8100.0,0.181583,2.0,0,240
22352,73,5166.0,587.0,0.0,0,0
22353,63,23500.0,0.115527,1.0,0,0
22354,44,7761.0,0.317702,4.0,0,0
22355,48,5166.0,493.0,0.0,0,0
22356,52,7614.0,0.424557,0.0,0,0
22357,42,10800.0,0.235441,2.0,0,60
22358,41,7083.0,0.296443,0.0,0,0
22359,81,6699.0,0.371791,0.0,0,0
22360,74,4095.0,0.188232,0.0,0,0
22361,78,12916.0,0.145854,0.0,0,0
22362,66,3600.0,0.278811,0.0,0,0
22363,29,6000.0,0.456424,1.0,0,0
22364,73,3400.0,0.687445,3.0,0,0
22365,65,7500.0,0.210105,0.0,0,0
22366,85,5166.0,1084.0,0.0,0,0
22367,63,13046.0,0.185407,0.0,0,30
22368,53,4250.0,0.710656,1.0,0,0
22369,26,1500.0,0.327115,0.0,0,30
22370,61,4000.0,0.027993,0.0,0,0
22371,53,12500.0,0.613951,0.0,0,30
22372,70,12000.0,0.151404,0.0,0,0
22373,56,5166.0,660.0,0.0,0,0
22374,55,5166.0,1966.0,0.7896281800391389,0,0
22375,53,2291.0,0.443717,3.0,0,0
22376,63,6458.0,0.004954,2.0,0,0
22377,26,3291.0,0.007594,0.0,0,0
22378,47,3937.0,0.200609,0.0,0,0
22379,38,8375.0,0.493434,2.0,0,0
22380,52,5166.0,545.0,0.0,0,0
22381,61,16483.0,0.24266,1.0,0,0
22382,31,4000.0,0.346163,0.0,0,60
22383,49,18000.0,0.291873,2.0,0,0
22384,79,5166.0,58.0,0.0,0,0
22385,38,4800.0,0.234118,2.0,0,0
22386,47,5259.0,0.413878,0.0,0,0
22387,46,11333.0,0.235927,1.0,0,0
22388,75,5166.0,642.0,0.0,0,0
22389,62,7882.0,0.419637,0.0,0,0
22390,72,10500.0,0.005904,0.0,0,0
22391,68,5166.0,1388.0,0.0,0,0
22392,36,5500.0,0.757499,1.0,0,0
22393,80,2400.0,0.0,0.0,0,0
22394,36,3200.0,0.158388,2.0,0,0
22395,54,5166.0,1270.0,0.0,0,0
22396,58,7410.0,0.350965,1.0,0,0
22397,55,6918.0,0.545165,0.0,0,0
22398,44,8400.0,0.238424,1.0,0,0
22399,62,5400.0,0.330124,1.0,0,0
22400,50,5374.0,1.03907,0.0,0,0
22401,30,2014.0,0.712159,2.0,0,0
22402,40,8000.0,0.16198,1.0,0,0
22403,66,5166.0,396.0,0.0,0,0
22404,63,4158.0,0.185141,2.0,0,0
22405,51,3088.0,0.200388,0.0,0,0
22406,46,600.0,3.836938,0.0,0,0
22407,55,5166.0,1665.0,0.0,0,30
22408,33,3212.0,0.52132,0.0,0,0
22409,34,5000.0,0.053589,2.0,0,90
22410,44,6200.0,0.33285,3.0,0,0
22411,58,11200.0,0.172842,0.0,0,0
22412,34,3000.0,0.393869,0.0,0,90
22413,40,4222.0,0.463651,1.0,0,0
22414,75,5166.0,53.0,0.7896281800391389,0,0
22415,29,3600.0,0.311302,0.0,0,0
22416,35,5166.0,221.0,0.0,0,0
22417,81,5166.0,161.0,0.0,0,0
22418,40,6900.0,0.455151,2.0,0,0
22419,55,9970.0,0.160465,1.0,0,0
22420,52,6270.0,0.100303,1.0,0,60
22421,43,18000.0,0.290317,2.0,0,0
22422,88,5166.0,0.0,0.7896281800391389,0,0
22423,38,5166.0,1497.0,0.0,0,0
22424,54,10000.0,0.29527,3.0,0,0
22425,36,5406.0,0.505086,0.0,0,0
22426,75,4200.0,0.095215,0.0,0,0
22427,36,11600.0,0.323851,1.0,0,0
22428,47,9900.0,0.118271,0.0,0,0
22429,65,10900.0,0.153931,3.0,0,0
22430,35,2266.0,0.194089,0.0,0,0
22431,61,7000.0,0.171975,1.0,0,30
22432,60,5166.0,1168.0,1.0,0,0
22433,70,800.0,0.986267,0.0,0,0
22434,32,1200.0,0.01582,0.0,0,0
22435,61,5136.0,0.192719,2.0,0,0
22436,38,5600.0,0.106231,2.0,0,0
22437,61,5166.0,220.0,0.0,0,0
22438,63,5166.0,1848.0,0.0,0,0
22439,63,7333.0,0.318926,0.0,0,0
22440,57,4750.0,0.320354,1.0,0,30
22441,65,5166.0,88.0,0.0,0,0
22442,63,2085.0,0.217162,0.0,0,0
22443,39,23333.0,0.355876,4.0,0,0
22444,31,4120.0,0.285125,0.0,0,0
22445,65,17800.0,0.464468,1.0,0,0
22446,69,3500.0,0.314767,0.0,0,0
22447,41,5166.0,2594.0,0.0,0,30
22448,63,6000.0,0.540243,1.0,0,0
22449,67,6500.0,0.316567,1.0,0,0
22450,32,7000.0,0.335238,4.0,0,30
22451,56,1900.0,0.634403,0.0,0,0
22452,52,10500.0,0.013046,0.0,0,0
22453,83,2000.0,0.254373,0.0,0,0
22454,71,7000.0,0.266962,1.0,0,0
22455,27,2416.0,0.302855,0.0,0,0
22456,65,3200.0,0.875039,0.0,0,30
22457,43,11000.0,0.268612,2.0,0,0
22458,27,7000.0,0.07956,0.0,0,0
22459,29,5166.0,972.0,0.0,0,0
22460,64,8833.0,0.004868,1.0,0,0
22461,57,1600.0,0.031855,1.0,0,0
22462,75,8982.0,0.181231,0.0,0,0
22463,49,9379.0,0.131557,1.0,0,0
22464,50,5166.0,2040.0,0.0,0,0
22465,50,2800.0,0.327383,1.0,0,0
22466,24,5400.0,0.097019,0.0,0,0
22467,54,5166.0,2755.0,0.0,0,0
22468,30,3200.0,0.023118,1.0,0,180
22469,46,3208.0,0.727329,0.0,0,0
22470,56,6940.0,0.16525,0.0,0,0
22471,57,5166.0,7022.0,3.0,0,0
22472,36,5166.0,2108.0,0.0,0,0
22473,74,6083.0,0.164694,0.0,0,0
22474,50,8500.0,0.518762,1.0,0,240
22475,60,2800.0,0.228847,1.0,0,0
22476,59,15824.0,0.132891,0.0,0,0
22477,68,4064.0,0.139237,1.0,0,0
22479,36,3500.0,0.662953,2.0,0,0
22480,48,5834.0,0.70557,2.0,0,0
22481,76,5166.0,382.0,0.0,0,0
22482,53,9000.0,0.35596,0.0,0,0
22483,62,5000.0,0.307738,0.0,0,0
22484,86,5166.0,1.0,0.0,0,0
22485,54,1.0,687.5,0.0,0,0
22486,45,5975.0,0.190261,2.0,0,30
22487,49,3500.0,2.13339,2.0,0,120
22488,34,8250.0,0.462853,4.0,0,0
22489,41,10600.0,0.147533,4.0,0,0
22490,65,5166.0,1520.0,0.0,0,0
22491,50,8500.0,0.51688,4.0,0,0
22492,57,5166.0,660.0,0.0,0,0
22493,71,1300.0,0.219831,0.0,0,0
22494,25,2374.0,0.0,0.0,0,60
22495,55,5166.0,1054.0,0.0,0,0
22496,58,11500.0,0.28015,1.0,0,0
22497,49,5500.0,0.86457,0.0,0,0
22498,37,5000.0,0.431914,2.0,0,0
22499,65,5166.0,1203.0,0.0,0,0
22500,56,5833.0,0.358588,1.0,0,0
22501,31,3562.0,0.689307,0.0,0,0
22502,29,5166.0,41.0,0.0,0,0
22503,66,5166.0,2777.0,0.0,0,0
22504,44,11144.0,0.117003,3.0,0,0
22505,50,11667.0,0.282568,4.0,0,0
22506,52,5166.0,2074.0,0.0,0,0
22507,28,3402.0,0.132824,0.0,0,0
22508,61,14166.0,0.456483,1.0,0,30
22509,43,7071.0,0.056702,0.0,0,0
22510,59,7338.0,0.516828,0.0,0,0
22511,22,898.0,0.072303,0.0,0,0
22512,60,5166.0,2825.0,0.0,0,30
22513,63,4396.0,0.010689,1.0,0,0
22514,27,4250.0,0.595389,0.0,0,0
22515,42,4200.0,0.073078,1.0,0,0
22516,83,5166.0,24.0,0.0,0,0
22517,29,4100.0,0.095343,0.0,0,30
22518,46,2500.0,0.001599,0.0,0,0
22519,59,4166.0,0.233981,0.0,0,0
22520,34,4200.0,0.284932,0.0,0,0
22521,53,3073.0,0.461939,4.0,0,90
22522,52,5366.0,0.334079,1.0,0,0
22523,88,4966.0,0.240387,1.0,0,0
22524,72,9500.0,0.080834,0.0,0,0
22525,38,3416.0,0.600527,2.0,0,0
22526,35,8334.0,0.336053,2.0,0,0
22527,38,30000.0,0.020233,0.0,0,90
22528,48,4550.0,0.485827,2.0,0,0
22529,39,9041.0,0.366291,1.0,0,30
22530,63,13000.0,0.268056,0.0,0,0
22531,43,2700.0,0.411329,2.0,0,90
22532,43,3750.0,0.160224,3.0,0,0
22533,39,4483.0,0.156334,3.0,0,0
22534,64,3000.0,0.368877,0.0,0,0
22535,58,5166.0,1096.0,0.0,0,0
22536,65,5166.0,619.0,0.0,0,0
22537,85,5166.0,823.0,0.7896281800391389,0,0
22538,55,7508.0,0.306432,1.0,0,0
22539,50,7500.0,0.560725,2.0,0,0
22540,27,1500.0,0.351099,0.0,0,60
22541,61,2900.0,0.0,0.0,0,0
22542,55,4050.0,0.007652,1.0,0,120
22544,55,8583.0,0.216216,0.0,0,0
22545,34,5166.0,1865.0,0.0,0,0
22546,74,1800.0,0.132149,0.0,0,0
22547,61,2100.0,0.597811,0.0,0,0
22548,53,5900.0,0.260464,1.0,0,0
22549,52,5166.0,1387.0,0.7896281800391389,0,0
22550,53,3780.0,0.287755,1.0,0,0
22551,63,8905.0,0.216259,0.0,0,0
22552,44,5166.0,3398.0,2.0,0,0
22553,79,5166.0,16.0,0.7896281800391389,0,0
22554,33,10400.0,0.390059,0.0,0,0
22555,32,4000.0,0.023494,0.0,0,0
22556,84,5166.0,15.0,0.7896281800391389,0,0
22557,52,1766.0,0.316355,1.0,0,0
22558,42,3820.0,0.254645,1.0,0,0
22559,34,6708.0,0.488746,0.0,0,0
22560,36,3582.0,0.111359,2.0,0,120
22561,56,2100.0,0.360781,0.0,0,0
22562,45,0.0,133.0,2.0,0,0
22563,66,14380.0,0.213407,1.0,0,0
22564,57,13500.0,0.102141,0.0,0,0
22565,25,1900.0,0.056812,0.0,0,0
22566,48,3833.0,0.271257,2.0,0,60
22567,75,5166.0,4.0,0.0,0,0
22568,40,7000.0,0.0,1.0,0,0
22569,72,4100.0,0.851987,0.0,0,0
22570,54,6066.0,0.45525,0.0,0,0
22571,55,4166.0,0.543317,0.0,0,0
22572,52,11650.0,0.380311,0.0,0,0
22573,48,2700.0,0.03221,2.0,0,150
22574,27,1200.0,0.303913,1.0,0,90
22575,47,5166.0,773.0,0.0,0,0
22576,46,5166.0,2786.0,1.0,0,0
22577,62,12778.0,0.27107,2.0,0,0
22578,47,5166.0,1605.0,0.0,0,0
22579,74,7068.0,0.629651,0.0,0,0
22580,61,5166.0,861.0,0.7896281800391389,0,0
22581,66,1400.0,0.43469,0.0,0,0
22582,70,2756.0,0.4893,0.0,0,480
22583,61,5166.0,1844.0,0.0,0,0
22584,68,11286.0,0.35439,0.0,0,0
22585,65,8700.0,0.17136,0.0,0,0
22586,45,3680.0,0.00815,0.0,0,0
22587,64,5166.0,831.0,0.7896281800391389,0,0
22588,48,8227.0,0.440569,3.0,0,0
22589,45,4300.0,0.260172,0.0,0,0
22590,56,10833.0,0.297028,0.0,0,0
22591,43,13500.0,0.229835,2.0,0,0
22592,35,7238.0,0.121287,2.0,0,0
22593,59,11616.0,0.255918,1.0,0,90
22594,79,3000.0,0.001666,0.0,0,0
22595,62,1924.0,1.171948,0.0,0,0
22596,70,5000.0,0.011998,0.0,0,0
22597,29,5053.0,0.362683,0.0,0,0
22598,71,9000.0,0.004555,0.0,0,0
22599,66,2300.0,0.201217,0.0,0,0
22600,28,3460.0,0.707888,3.0,0,60
22601,55,10000.0,0.371663,1.0,0,0
22602,58,5166.0,2379.0,0.0,0,30
22603,71,7000.0,0.467219,0.0,0,0
22604,29,7000.0,0.110984,0.0,0,0
22605,51,5166.0,157.0,1.0,0,0
22606,51,14700.0,0.268077,3.0,0,0
22607,66,3932.0,0.001526,0.0,0,0
22608,34,5811.0,0.80936,1.0,0,0
22609,53,5166.0,7.0,0.0,0,0
22610,74,5166.0,1030.0,0.0,0,0
22611,40,6976.0,0.82858,2.0,0,0
22612,60,7300.0,0.350637,0.0,0,0
22613,58,5166.0,1253.0,0.0,0,0
22614,60,5166.0,213.0,0.0,0,0
