age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
-0.77,-0.6014,-0.333,-0.7212,0,0
1.8951,-0.7532,-0.3335,-0.7212,0,0
1.1434,0.1526,-0.3331,-0.7212,0,0
1.4851,-0.2005,-0.3314,0.0285,0,30
-1.6584,-1.0433,-0.3332,0.2283,0,0
-0.8384,0.0123,-0.3332,1.1777,0,0
1.2117,-0.5618,-0.3328,-0.7212,0,0
1.4167,-0.3131,-0.3332,0.2283,0,0
0.255,-0.7532,-0.3331,2.1271,0,0
1.2117,-0.2005,-0.1461,-0.7212,0,0
-0.77,0.0123,-0.3331,1.1777,0,0
0.3917,0.6079,-0.3334,-0.7212,0,0
-0.6334,-1.5185,1.9236,1.1777,0,0
1.0067,4.144,-0.333,-0.7212,0,0
1.0067,-0.2005,1.1582,1.1777,0,0
-1.4534,-0.1487,-0.3334,0.2283,0,0
-0.4967,-0.8267,-0.3328,2.1271,0,30
-0.36,-0.4636,-0.3333,-0.7212,0,30
-0.8384,4.8605,-0.3334,1.1777,0,0
0.87,-0.2005,1.241,-0.7212,0,0
1.1434,-0.2005,4.1558,-0.7212,0,0
0.7334,-0.2005,6.3928,0.0285,0,0
0.1867,3.1169,-0.3331,0.2283,0,0
-1.6584,-0.2005,0.074,-0.7212,0,0
0.665,-1.0849,-0.333,-0.7212,0,60
0.87,-0.2005,0.2679,0.0285,0,0
1.8267,-1.3899,-0.3334,-0.7212,0,0
0.255,-0.1153,-0.333,-0.7212,0,0
-1.3167,-0.2214,-0.3326,-0.7212,0,0
-0.7017,0.4448,-0.333,-0.7212,0,0
-0.565,-0.2005,3.308,-0.7212,0,0
1.1434,1.033,-0.3334,0.2283,0,0
0.255,0.3736,-0.333,-0.7212,0,0
1.5534,-0.5618,-0.333,-0.7212,0,0
-0.2233,-0.5618,-0.3332,-0.7212,0,0
1.7584,-0.2005,0.0184,-0.7212,0,0
0.255,-1.0737,-0.3329,-0.7212,0,0
0.05,-0.2005,2.1846,2.1271,0,0
-0.77,1.0261,-0.3333,0.2283,0,0
0.7334,-0.2005,0.3584,-0.7212,0,0
-0.2917,1.1506,-0.3328,2.1271,0,0
1.6217,-0.396,-0.333,-0.7212,0,0
0.9384,-0.6256,-0.3327,-0.7212,0,0
-0.565,-0.3705,-0.3329,0.2283,0,0
-1.0434,-0.4215,-0.3332,1.1777,0,0
1.28,-0.3628,-0.3331,-0.7212,0,0
0.9384,-0.1883,-0.3329,-0.7212,0,120
0.665,-1.0441,-0.3301,-0.7212,0,0
0.1867,-0.2005,1.2334,-0.7212,0,0
0.46,-0.2005,-0.3009,-0.7212,0,0
-1.2484,-0.818,-0.3331,0.2283,0,30
1.8951,0.0123,-0.3332,-0.7212,0,0
1.6217,-0.2005,1.2769,0.0285,0,0
-0.9067,-0.7032,-0.3329,-0.7212,0,0
0.3233,0.2037,-0.3333,-0.7212,0,0
-0.565,-0.2005,2.6978,-0.7212,0,0
0.3233,0.9692,-0.3331,-0.7212,0,0
1.4851,-0.9658,-0.3331,-0.7212,0,0
-0.77,-0.1237,-0.3325,0.2283,0,0
-1.0434,0.6757,-0.3333,2.1271,0,0
0.665,-0.4981,-0.3335,0.2283,0,0
1.3484,0.2886,-0.333,-0.7212,0,60
-1.9318,-1.0288,-0.3335,-0.7212,0,0
0.3233,1.824,-0.3298,-0.7212,0,30
1.28,-0.9979,-0.3332,-0.7212,0,0
0.255,0.395,-0.3334,0.2283,0,0
1.28,-0.2005,1.7618,-0.7212,0,0
0.8017,-0.1663,-0.3332,-0.7212,0,0
0.7334,-0.2005,2.6858,-0.7212,0,0
-0.0867,1.6495,-0.3334,1.1777,0,0
0.255,0.9947,-0.333,1.1777,0,0
-1.1801,-0.7744,-0.3331,-0.7212,0,0
-0.77,-0.2005,-0.0459,0.2283,0,0
-0.2233,-0.2939,-0.3334,-0.7212,0,0
2.2368,-0.2005,0.7289,-0.7212,0,0
-0.7017,0.9906,-0.3331,2.1271,0,0
-2.0684,-1.2636,-0.3335,-0.7212,0,0
0.9384,7.9225,-0.3333,-0.7212,0,0
-1.3167,-0.6683,-0.3334,-0.7212,0,0
0.255,-0.0387,-0.3332,-0.7212,0,210
-0.2233,-0.2712,-0.3333,0.2283,0,0
0.87,-1.5185,0.05,-0.7212,0,0
0.9384,0.7778,-0.3334,0.2283,0,0
1.075,-0.7277,-0.3332,-0.7212,0,0
2.1001,-0.2005,-0.1799,-0.7212,0,0
-0.0183,-0.5909,-0.3332,-0.7212,0,0
0.05,0.6385,-0.3331,1.1777,0,0
-0.6334,0.3713,-0.3331,-0.7212,0,0
-0.8384,-0.2005,3.3407,-0.7212,0,0
0.87,-0.2005,2.0615,0.0285,0,0
-1.8634,-1.3238,-0.3335,-0.7212,0,30
0.1183,-0.0515,-0.3329,2.1271,0,0
-0.155,-0.2005,4.7954,-0.7212,0,0
0.665,0.0123,-0.3335,-0.7212,0,0
0.87,1.1605,-0.3334,-0.7212,0,0
0.9384,-0.2005,0.1742,-0.7212,0,0
0.5967,0.1363,-0.3334,0.2283,0,0
-0.4967,-0.8043,-0.3327,2.1271,0,0
-0.155,-0.2005,3.4486,-0.7212,0,0
0.5967,1.9536,-0.3332,2.1271,0,0
1.075,0.1822,-0.3335,-0.7212,0,0
-1.1801,-1.0288,-0.3335,1.1777,0,90
0.3917,-0.2005,1.6627,0.2283,0,90
0.05,-0.2005,1.4796,-0.7212,0,0
1.075,0.7778,-0.3332,-0.7212,0,0
2.2368,0.0123,-0.3335,-0.7212,0,0
0.1867,-0.5618,-0.333,-0.7212,0,0
-0.4284,-0.5968,-0.3329,-0.7212,0,0
1.4167,0.1526,-0.3335,-0.7212,0,0
0.05,0.0761,-0.3332,0.2283,0,0
-1.0434,0.6757,-0.3334,-0.7212,0,0
0.5284,-0.6085,-0.3334,0.2283,0,0
0.1867,2.7339,-0.333,-0.7212,0,30
1.7584,0.1843,-0.3329,-0.7212,0,0
-0.4284,-0.2005,1.095,-0.7212,0,0
0.5967,0.8518,-0.3333,-0.7212,0,0
0.5967,-0.2429,-0.3332,0.2283,0,0
1.4851,-0.4981,-0.3332,-0.7212,0,0
1.0067,-0.26,-0.3333,-0.7212,0,0
0.665,-0.2005,2.1879,-0.7212,0,0
0.1867,0.395,-0.333,-0.7212,0,0
-1.1117,-0.2005,2.5257,-0.7212,0,0
0.46,-0.1408,-0.3335,-0.7212,0,0
-1.0434,0.7012,-0.333,-0.7212,0,0
-1.5901,-0.643,-0.333,-0.7212,0,0
0.87,-0.4725,-0.3326,-0.7212,0,210
0.1867,-1.1413,-0.3335,-0.7212,0,90
0.9384,-1.0084,-0.3326,-0.7212,0,0
-0.36,0.6757,-0.3329,3.0766,0,0
0.5967,1.0194,-0.3331,-0.7212,0,0
-0.2917,-0.5567,-0.3331,-0.7212,0,0
2.5101,-0.2005,-0.3107,0.0285,0,0
0.5284,-0.2005,0.5676,-0.7212,0,0
-0.36,0.3938,-0.3332,-0.7212,0,0
0.46,0.1144,-0.3329,0.2283,0,0
0.1867,-0.026,-0.3331,0.2283,0,0
0.1183,2.9467,-0.3332,2.1271,0,0
-1.2484,-0.1367,-0.3333,0.2283,0,90
-0.2917,0.7778,-0.3334,-0.7212,0,0
2.7151,-0.4054,-0.3335,-0.7212,0,0
-0.2917,-0.4238,-0.3324,-0.7212,0,0
0.1183,1.1605,-0.3333,2.1271,0,0
0.3233,-0.2005,-0.3335,-0.7212,0,0
0.5284,1.1605,-0.3335,-0.7212,0,0
-0.155,-0.6512,-0.3335,0.2283,0,0
0.5284,1.033,-0.3329,-0.7212,0,0
-0.36,-0.3064,-0.3335,3.0766,0,0
1.075,-0.2005,6.5225,-0.7212,0,0
0.1867,0.6196,-0.3328,-0.7212,0,0
1.8951,-0.6853,-0.3335,-0.7212,0,0
1.5534,-0.8808,-0.3335,-0.7212,0,30
0.665,-0.2005,1.1004,-0.7212,0,0
0.665,4.4563,-0.3332,0.2283,0,0
-0.8384,-0.0387,-0.3332,-0.7212,0,0
0.5967,0.133,-0.3335,-0.7212,0,0
-0.2233,1.6561,-0.333,-0.7212,0,0
0.46,-0.3194,-0.3332,-0.7212,0,30
-0.6334,2.7339,-0.3331,1.1777,0,0
-0.565,-0.2429,-0.3331,1.1777,0,0
-1.4534,-0.2005,-0.3335,-0.7212,0,270
-0.4967,-0.049,-0.3333,1.1777,0,0
-0.0867,-1.0084,-0.3328,-0.7212,0,0
-1.8634,-1.1105,-0.3335,-0.7212,0,60
-0.9067,-0.629,-0.333,-0.7212,0,0
-0.8384,-0.1791,-0.3328,-0.7212,0,0
-1.1801,0.7089,-0.3335,1.1777,0,0
0.7334,1.5316,-0.3334,-0.7212,0,30
-1.5901,-1.0339,-0.3332,-0.7212,0,0
-0.36,0.0123,-0.3335,1.1777,0,0
0.3233,-1.0084,-0.3331,-0.7212,0,0
-1.4534,-0.9872,-0.3335,-0.7212,0,30
-1.4534,-1.3911,-0.3304,1.1777,0,0
0.8017,-0.6256,-0.3333,-0.7212,0,150
1.5534,-0.5874,-0.3333,-0.7212,0,0
0.5967,2.3088,-0.3334,-0.7212,0,0
-0.0183,-0.2005,-0.3327,-0.7212,0,30
0.5967,1.033,-0.3331,0.2283,0,0
-0.8384,-0.2005,-0.3107,-0.7212,0,0
-0.565,0.5737,-0.3333,-0.7212,0,90
1.1434,-0.3835,-0.3328,-0.7212,0,0
0.665,-0.6256,-0.3324,-0.7212,0,0
-0.2233,3.3629,-0.3334,2.1271,0,0
-1.5901,0.7012,-0.3333,1.1777,0,0
-0.975,-1.061,-0.332,0.2283,0,60
0.3917,1.2455,-0.3333,0.2283,0,0
-0.975,-0.2005,0.123,-0.7212,0,0
-0.2233,-0.2005,1.6452,-0.7212,0,0
0.5967,-0.2005,0.3769,-0.7212,0,0
-1.9318,-0.2005,-0.3335,0.0285,0,30
0.665,-0.5833,-0.3334,-0.7212,0,150
-0.36,0.0123,-0.3333,2.1271,0,30
-1.4534,-1.0311,-0.3327,-0.7212,0,60
0.255,0.6502,-0.3335,0.2283,0,90
-0.6334,-0.7532,-0.3328,-0.7212,0,0
-1.1117,-1.0594,-0.333,-0.7212,0,0
0.1183,-0.5937,-0.3334,-0.7212,0,0
0.1183,-0.6091,-0.3332,-0.7212,0,0
0.46,-0.5195,-0.3327,-0.7212,0,0
-0.155,-0.2005,3.3353,-0.7212,0,0
1.4851,-0.2005,-0.3107,-0.7212,0,0
-1.0434,-0.2005,-0.3128,-0.7212,0,0
1.4167,-0.2005,1.0002,-0.7212,0,0
-0.7017,-0.669,-0.3327,-0.7212,0,0
0.1183,-0.2005,1.5134,1.1777,0,0
0.8017,-0.6683,-0.3333,0.2283,0,90
-0.36,-0.2684,-0.3332,0.2283,0,0
-1.1117,-0.1918,-0.3331,2.1271,0,330
-0.2917,-0.6683,-0.3329,1.1777,0,0
0.5284,2.0536,-0.3335,-0.7212,0,0
-0.6334,2.4208,-0.3314,1.1777,0,0
0.255,0.395,-0.3332,-0.7212,0,0
-0.4284,-0.7665,-0.3335,1.1777,0,180
1.6901,-0.8532,-0.3327,-0.7212,0,0
0.46,0.4198,-0.333,-0.7212,0,30
-0.975,0.0123,-0.3333,-0.7212,0,0
0.46,-0.2835,-0.3335,-0.7212,0,0
-0.7017,-0.2005,0.2091,-0.7212,0,150
-1.1801,-0.4087,-0.3319,1.1777,0,0
0.665,-0.6512,-0.3332,2.1271,0,0
0.5967,-0.2005,0.1285,-0.7212,0,0
-1.1801,1.3519,-0.3332,1.1777,0,0
1.0067,-0.3919,-0.3332,-0.7212,0,30
0.665,2.3126,-0.3333,-0.7212,0,0
0.665,-0.7532,-0.333,-0.7212,0,90
0.7334,-0.4853,-0.3329,0.2283,0,30
0.8017,1.7219,-0.3334,0.2283,0,0
-1.6584,-0.8808,-0.3333,-0.7212,0,0
1.28,-1.0849,-0.331,-0.7212,0,0
0.05,1.1848,-0.3332,2.1271,0,30
-1.5217,-0.3705,-0.3335,0.2283,0,30
-0.565,-0.6767,-0.3333,1.1777,0,0
0.8017,-0.4807,-0.3332,2.1271,0,0
0.87,-0.2005,3.478,-0.7212,0,0
-0.6334,0.799,-0.3332,2.1271,0,0
0.8017,-0.2005,-0.1745,-0.7212,0,0
1.2117,-0.7229,-0.3333,2.1271,0,0
1.3484,-0.211,-0.3331,-0.7212,0,0
0.3917,1.4795,-0.3331,-0.7212,0,30
0.7334,-0.2005,0.1132,-0.7212,0,0
2.4418,-0.2005,-0.0742,-0.7212,0,0
-0.77,0.4461,-0.3334,1.1777,0,60
-0.4967,0.395,-0.333,0.2283,0,0
-0.8384,-0.0686,-0.3335,0.2283,0,0
-0.36,-0.4981,-0.333,2.1271,0,0
-0.0183,-0.5491,-0.333,-0.7212,0,0
0.05,-1.5187,-0.3292,-0.7212,0,0
-1.5217,4.095,-0.3335,-0.7212,0,0
-1.7951,-0.7958,-0.3333,-0.7212,0,90
0.3233,0.4588,-0.3332,2.1271,0,0
0.8017,-1.5187,-0.1679,-0.7212,0,0
-0.155,-0.9956,-0.333,0.2283,0,0
1.1434,-0.9122,-0.3335,-0.7212,0,0
-1.9318,-1.2817,-0.3335,-0.7212,0,0
0.1867,-0.4215,-0.3331,0.2283,0,30
-0.565,-0.2005,1.898,-0.7212,0,30
0.3233,-0.6683,-0.3335,1.1777,0,0
-0.36,0.799,-0.333,2.1271,0,0
0.255,-0.2005,2.0517,2.1271,0,0
-1.1801,-0.0387,-0.3334,0.2283,0,60
0.46,0.7778,-0.3332,2.1271,0,0
-0.2233,0.8288,-0.3332,0.2283,0,0
-1.3167,-0.6575,-0.3329,-0.7212,0,0
1.1434,-0.2005,1.4927,-0.7212,0,0
-0.2917,1.1817,-0.3335,-0.7212,0,60
0.9384,1.5433,-0.3335,-0.7212,0,0
0.87,-0.5407,-0.3334,-0.7212,0,0
0.9384,1.3519,-0.3333,1.1777,0,0
-0.9067,1.7985,-0.333,-0.7212,0,0
1.2117,-0.2005,0.5763,0.2283,0,0
-0.2917,-0.2005,1.0601,2.1271,0,0
0.665,0.7778,-0.3333,0.2283,0,0
0.5967,-0.6256,-0.3332,-0.7212,0,0
-0.9067,0.0735,-0.3333,0.2283,0,0
-0.2917,-0.2005,1.1331,3.0766,0,0
-0.4967,-0.7747,-0.3334,-0.7212,0,0
0.8017,-0.2005,-0.3237,-0.7212,0,0
0.255,0.6594,-0.3331,2.1271,0,0
0.87,1.9799,-0.3335,-0.7212,0,0
1.075,-0.2005,-0.3303,-0.7212,0,0
0.7334,1.1603,-0.3333,-0.7212,0,0
0.5967,-0.2005,-0.3335,-0.7212,0,0
-0.7017,-0.2005,1.6725,-0.7212,0,0
-0.4284,0.85,-0.3331,1.1777,0,0
-1.4534,-0.6256,-0.333,-0.7212,0,0
-1.3167,0.0123,-0.333,-0.7212,0,0
-0.36,-0.1367,-0.3325,-0.7212,0,0
0.05,0.8288,-0.3335,1.1777,0,0
1.0067,-0.3641,-0.3332,-0.7212,0,0
-0.0867,-0.8043,-0.3324,1.1777,0,30
1.6217,3.8056,-0.3334,-0.7212,0,0
-0.565,-0.2005,2.1781,-0.7212,0,30
0.7334,-0.9829,-0.3334,0.2283,0,90
-0.2233,-0.2005,6.6903,1.1777,0,90
0.7334,0.0123,-0.3332,-0.7212,0,0
-0.2233,-0.4981,-0.3335,-0.7212,0,0
0.46,-0.2005,3.1707,-0.7212,0,0
0.1183,-0.1903,-0.3333,-0.7212,0,0
-1.5217,-0.2812,-0.3335,-0.7212,0,0
0.5284,4.8605,-0.3332,0.2283,0,30
1.4851,-0.2005,1.4469,0.0285,0,0
-1.7267,-0.9446,-0.3333,-0.7212,0,30
1.1434,0.1399,-0.3329,0.2283,0,0
-0.9067,-0.6256,-0.3332,1.1777,0,0
-0.36,0.4121,-0.3329,1.1777,0,30
0.46,-0.062,-0.333,0.2283,0,450
-0.36,-0.2005,0.463,-0.7212,0,0
1.1434,-0.2005,1.4284,-0.7212,0,0
-0.565,5.8812,-0.3333,3.0766,0,0
0.7334,-0.3411,-0.3329,-0.7212,0,0
0.7334,1.2455,-0.3332,-0.7212,0,0
0.5284,-0.0201,-0.3332,-0.7212,0,0
1.2117,-0.2005,-0.3117,-0.7212,0,0
0.1867,-1.5187,-0.3248,-0.7212,0,0
1.5534,-0.2005,0.5349,-0.7212,0,0
0.8017,-0.3493,-0.3333,-0.7212,0,0
0.1867,-0.4399,-0.3334,-0.7212,0,0
0.665,1.4795,-0.3333,-0.7212,0,30
0.255,1.875,-0.3333,2.1271,0,0
0.7334,3.2274,-0.3333,-0.7212,0,0
0.5284,-0.2559,-0.3332,0.2283,0,0
-0.77,-1.3656,-0.327,1.1777,0,0
-1.0434,-0.2005,4.8106,-0.7212,0,0
0.87,2.3088,-0.333,2.1271,0,30
-1.3851,0.4206,-0.3333,-0.7212,0,90
1.075,1.687,-0.3333,0.2283,0,0
1.6901,-0.7744,-0.3333,-0.7212,0,30
-0.4967,0.3231,-0.3332,1.1777,0,0
0.87,-0.3067,-0.3333,-0.7212,0,0
0.3233,-0.2005,-0.0524,0.0285,0,0
-0.6334,0.8204,-0.3331,1.1777,0,0
-0.36,-0.2005,2.2129,-0.7212,0,0
-0.0867,-0.2005,2.1312,-0.7212,0,0
-1.8634,-0.2005,-0.2671,-0.7212,0,0
1.28,-0.3705,-0.3333,-0.7212,0,0
-0.6334,1.5433,-0.3332,2.1271,0,0
-1.7267,-1.5187,-0.1232,-0.7212,0,0
-1.4534,-1.5187,0.3126,2.1271,0,60
-0.36,-0.6614,-0.3333,0.2283,0,0
1.9634,-0.7747,-0.3335,1.1777,0,0
0.87,-0.1048,-0.3333,-0.7212,0,0
-0.6334,-0.0387,-0.3335,1.1777,0,0
0.5967,8.1165,-0.3335,-0.7212,0,0
-0.6334,0.1585,-0.3334,1.1777,0,0
0.9384,-0.0934,-0.3334,-0.7212,0,0
-1.4534,-0.2005,2.5594,-0.7212,0,0
0.46,-0.1918,-0.3327,-0.7212,0,0
-0.8384,0.0123,-0.3335,-0.7212,0,0
1.1434,0.1399,-0.3333,-0.7212,0,0
0.9384,0.3098,-0.3331,-0.7212,0,0
1.0067,1.9107,-0.3335,1.1777,0,0
-0.2917,1.3519,-0.3335,-0.7212,0,0
-0.4967,2.5341,-0.3331,0.2283,0,0
2.3051,-0.9025,-0.3335,-0.7212,0,0
-0.4967,-0.1918,-0.3328,-0.7212,0,0
1.4167,0.3312,-0.3335,-0.7212,0,0
0.665,1.6709,-0.3332,-0.7212,0,0
0.3917,0.0827,-0.3329,0.2283,0,0
-1.6584,-0.5618,-0.3332,-0.7212,0,0
1.28,2.8191,-0.3333,-0.7212,0,0
-1.7267,0.0253,-0.3334,0.2283,0,0
0.05,2.1131,-0.3334,-0.7212,0,0
-1.0434,-0.6767,-0.3327,0.2283,0,0
1.9634,-0.9829,-0.3334,-0.7212,0,0
0.3917,-0.2005,2.3328,-0.7212,0,0
-0.7017,-0.2005,2.967,-0.7212,0,0
1.0067,-0.1602,-0.3328,0.2283,0,30
-1.0434,-0.4981,-0.3331,3.0766,0,0
0.255,3.2785,-0.3331,1.1777,0,0
-0.4284,-0.2005,3.2786,-0.7212,0,0
1.1434,-0.0898,-0.3334,-0.7212,0,0
0.5284,0.1654,-0.3329,1.1777,0,0
0.255,2.9467,-0.3332,1.1777,0,0
-0.975,0.0225,-0.3331,0.2283,0,0
0.8017,-0.555,-0.3334,-0.7212,0,30
0.46,2.9467,-0.3331,1.1777,0,0
-1.0434,-0.5491,-0.3329,0.2283,0,30
1.1434,-0.2003,-0.3335,-0.7212,0,0
-2.0684,-1.2817,-0.3335,-0.7212,0,0
0.5967,3.1253,-0.3331,1.1777,0,120
-0.155,-0.2005,2.2347,0.2283,0,0
1.28,0.0011,-0.3333,0.2283,0,0
-0.2233,0.0633,-0.3333,0.2283,0,0
-1.3851,-0.3705,-0.3334,-0.7212,0,0
-0.0867,-0.4264,-0.3327,1.1777,0,60
-1.4534,-0.2005,0.0511,-0.7212,0,0
2.1001,-0.6256,-0.3333,-0.7212,0,0
0.5967,-1.2891,-0.3269,-0.7212,0,0
-0.0183,-0.5011,-0.3329,-0.7212,0,0
-0.155,-0.7323,-0.3324,2.1271,0,0
-1.1117,-0.2429,-0.3333,-0.7212,0,0
-1.5217,-0.4026,-0.3334,-0.7212,0,0
0.5967,-0.3705,-0.3332,0.2283,0,0
1.5534,0.4371,-0.3331,-0.7212,0,0
0.8017,-0.0005,-0.3333,-0.7212,0,0
-0.77,1.5943,-0.3332,0.2283,0,0
-0.155,0.0123,-0.3331,1.1777,0,0
0.05,-0.2005,6.6565,0.2283,0,0
0.5284,0.2213,-0.3332,0.2283,0,0
-0.2917,-0.2174,-0.3333,1.1777,0,0
0.255,0.9396,-0.3335,1.1777,0,0
-0.2233,-0.2005,0.9795,-0.7212,0,0
-1.3851,-0.2812,-0.3332,0.2283,0,0
0.1183,1.2371,-0.3333,2.1271,0,0
0.1867,-0.7053,-0.3334,-0.7212,0,0
-0.36,-1.5185,1.3935,0.2283,0,30
1.5534,-0.8721,-0.3335,-0.7212,0,0
1.4167,-0.4343,-0.3335,0.2283,0,0
-1.0434,-0.6683,-0.3333,-0.7212,0,0
-0.2233,-1.0352,-0.332,-0.7212,0,0
0.8017,-0.6256,-0.3335,-0.7212,0,0
-0.7017,-0.2005,0.9686,0.0285,0,0
1.8951,-0.2005,-0.3172,-0.7212,0,0
0.5284,-0.2633,-0.3331,-0.7212,0,0
0.255,-0.4861,-0.333,0.2283,0,0
2.1001,0.2675,-0.3333,-0.7212,0,0
-0.6334,-0.8808,-0.3326,-0.7212,0,0
0.9384,-0.2005,1.9405,-0.7212,0,0
0.5284,0.1144,-0.3329,-0.7212,0,0
-0.155,-0.3194,-0.3332,1.1777,0,0
0.7334,-0.2005,1.1941,-0.7212,0,60
-0.2233,-0.2383,-0.3333,1.1777,0,0
0.7334,1.5433,-0.3331,-0.7212,0,60
-0.0183,-0.6256,-0.3331,0.2283,0,0
-0.0183,0.6734,-0.3332,-0.7212,0,0
2.3734,-0.0893,-0.3335,-0.7212,0,0
-1.6584,-0.817,-0.3334,-0.7212,0,0
-1.6584,-0.7992,-0.3332,-0.7212,0,0
2.2368,0.4813,-0.3335,-0.7212,0,0
0.5967,1.5678,-0.3332,-0.7212,0,0
0.05,0.2241,-0.333,0.2283,0,0
0.1183,-0.3501,-0.3334,-0.7212,0,0
-1.1117,1.033,-0.3335,-0.7212,0,0
1.28,-0.2005,0.5752,-0.7212,0,0
0.9384,-0.3513,-0.3332,-0.7212,0,0
1.2117,1.1391,-0.3335,-0.7212,0,0
-0.6334,-0.2429,-0.3331,1.1777,0,0
-0.9067,-0.2763,-0.3332,-0.7212,0,0
0.9384,-0.2005,3.4224,0.2283,0,30
1.5534,-0.7787,-0.3331,-0.7212,0,0
2.7834,-0.2005,-0.3335,0.0285,0,0
1.6901,0.048,-0.3331,-0.7212,0,0
1.4167,-0.4389,-0.3333,0.2283,0,0
0.5284,0.5226,-0.3333,-0.7212,0,0
-1.3167,-0.9574,-0.3328,1.1777,0,120
-0.9067,-0.4455,-0.3335,-0.7212,0,0
-0.155,-0.447,-0.3335,1.1777,0,0
-1.9318,-0.8553,-0.3333,-0.7212,0,0
-1.2484,0.7268,-0.3332,-0.7212,0,0
0.255,0.395,-0.3331,0.2283,0,0
1.4851,0.0927,-0.3332,0.2283,0,0
-0.36,0.3978,-0.3335,-0.7212,0,0
0.665,1.6502,-0.3332,0.2283,0,0
1.075,0.01,-0.3334,-0.7212,0,0
1.4167,0.0123,-0.3329,-0.7212,0,0
0.05,0.9046,-0.333,-0.7212,0,30
0.87,0.0888,-0.3333,-0.7212,0,0
0.255,-0.6039,-0.3333,1.1777,0,0
-0.4284,0.1399,-0.3332,1.1777,0,0
0.255,1.1605,-0.3335,-0.7212,0,0
-0.0867,0.6502,-0.3334,-0.7212,0,0
1.28,-0.3131,-0.3331,-0.7212,0,0
-0.6334,0.395,-0.3333,0.2283,0,0
2.5101,0.3547,-0.3335,-0.7212,0,0
0.46,-0.2005,-0.1919,1.1777,0,30
1.6217,-0.2005,1.1974,-0.7212,0,0
-0.565,0.2675,-0.333,0.2283,0,0
0.5967,0.293,-0.3331,-0.7212,0,0
1.0067,-0.5491,-0.3331,-0.7212,0,0
-0.77,-0.532,-0.333,2.1271,0,0
1.0067,-1.5185,-0.3161,-0.7212,0,0
0.3917,3.0743,-0.3332,0.2283,0,0
-0.9067,-0.2005,1.9078,-0.7212,0,90
0.1867,-0.779,-0.333,-0.7212,0,0
0.3233,1.6252,-0.3331,-0.7212,0,0
0.8017,-0.2005,1.0274,-0.7212,0,0
1.0067,0.2675,-0.3334,1.1777,0,0
0.5967,-0.2005,1.4905,-0.7212,0,0
0.46,-0.2005,0.9827,-0.7212,0,0
0.8017,-0.8043,-0.3334,0.2283,0,0
-0.155,0.3297,-0.333,0.2283,0,0
-1.7951,-0.2005,0.2516,-0.7212,0,0
-0.0867,-0.0387,-0.3335,1.1777,0,0
-0.8384,0.5629,-0.3322,1.1777,0,30
-0.36,-0.2217,-0.3333,-0.7212,0,0
-0.975,-0.4131,-0.3335,-0.7212,0,0
-1.5217,0.4206,-0.3333,-0.7212,0,0
0.7334,-0.2005,1.1451,-0.7212,0,30
0.5967,1.5219,-0.333,2.1271,0,0
0.665,-0.2005,0.2451,-0.7212,0,0
2.1001,-0.2429,-0.3335,-0.7212,0,0
0.05,0.5226,-0.3333,1.1777,0,0
-0.7017,-0.1255,-0.333,-0.7212,0,0
0.3233,0.5446,-0.333,-0.7212,0,0
1.4167,-0.9275,-0.333,-0.7212,0,0
-0.0183,-0.4981,-0.3334,2.1271,0,0
2.7151,-0.2429,-0.3335,-0.7212,0,0
-0.0867,-0.1579,-0.3331,-0.7212,0,30
-0.2917,-0.2812,-0.3331,2.1271,0,0
-0.77,-0.6256,-0.3334,2.1271,0,0
-1.5901,-0.8808,-0.3332,-0.7212,0,60
2.0317,-0.5917,-0.3335,0.2283,0,0
1.5534,-0.9762,-0.3327,0.2283,0,0
-0.6334,-1.5187,4.292,-0.7212,0,0
1.4851,-0.0939,-0.3332,0.2283,0,0
-0.2233,-0.8808,-0.3329,1.1777,0,60
0.87,0.8806,-0.3333,-0.7212,0,0
-1.0434,2.564,-0.3332,-0.7212,0,0
0.1183,0.0761,-0.3326,0.2283,0,0
1.1434,-0.212,-0.333,-0.7212,0,0
0.255,-0.9066,-0.3322,-0.7212,0,0
0.46,1.4581,-0.3332,-0.7212,0,0
0.05,-0.2005,-0.2126,-0.7212,0,0
-0.4284,-0.2005,-0.3183,-0.7212,0,0
-1.3167,-0.8142,-0.3334,-0.7212,0,30
1.0067,0.5226,-0.3327,-0.7212,0,0
-0.0183,0.0123,-0.3328,1.1777,0,0
-0.2917,-1.4677,-0.3214,-0.7212,0,0
-0.2917,1.084,-0.3333,3.0766,0,0
-0.4967,-0.2005,3.8136,-0.7212,0,30
-1.2484,0.1399,-0.3333,-0.7212,0,30
-1.3851,0.6502,-0.3334,-0.7212,0,0
1.8267,-0.8298,-0.3334,-0.7212,0,0
0.87,1.2108,-0.3313,-0.7212,0,0
0.9384,-0.447,-0.3335,-0.7212,0,0
0.7334,-0.2005,2.457,1.1777,0,0
-0.8384,-0.6767,-0.3335,2.1271,0,0
-0.6334,-0.345,-0.3335,-0.7212,0,0
-0.0867,0.6374,-0.3333,0.2283,0,60
0.5284,-0.8354,-0.3332,-0.7212,0,0
1.2117,0.8691,-0.3335,-0.7212,0,0
0.5284,-0.2005,2.2206,-0.7212,0,0
-0.155,0.5517,-0.3334,2.1271,0,0
0.1867,0.0123,-0.3332,0.2283,0,0
1.7584,1.1605,-0.3335,-0.7212,0,0
-1.3851,0.9054,-0.3333,-0.7212,0,0
